city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,rent,property_tax,fire_insurance,total
1,68,2,1,1,5,acept,not furnished,525,1600,142,21,2288
0,66,1,1,2,2,acept,not furnished,577,1600,41,21,2239
1,59,2,1,1,6,acept,not furnished,600,1600,0,21,2221
0,48,1,1,1,2,acept,furnished,505,1600,59,21,2185
1,69,2,1,1,5,acept,not furnished,550,1600,5,21,2176
1,68,3,1,1,16,not acept,not furnished,522,1600,0,7,2129
0,74,3,2,2,11,acept,furnished,477,1600,0,21,2098
1,72,3,1,1,2,acept,not furnished,461,1600,0,21,2082
1,60,2,1,0,6,acept,not furnished,450,1600,0,21,2071
1,55,1,1,1,6,acept,not furnished,437,1600,0,21,2058
1,62,3,1,1,7,not acept,not furnished,400,1600,25,21,2046
1,22,1,1,0,5,acept,not furnished,423,1600,0,21,2044
1,60,2,1,1,3,acept,not furnished,350,1600,55,21,2026
1,85,2,1,1,1,acept,not furnished,400,1600,0,21,2021
1,50,2,1,1,2,acept,not furnished,400,1600,0,21,2021
1,50,2,1,1,5,acept,not furnished,399,1600,0,21,2020
1,61,1,1,0,9,not acept,not furnished,394,1600,0,21,2015
1,50,2,1,1,3,acept,furnished,372,1600,0,21,1993
0,70,1,1,1,2,acept,furnished,290,1600,70,21,1981
1,32,1,1,0,6,acept,not furnished,350,1600,0,21,1971
1,68,2,1,1,1,acept,not furnished,350,1600,0,21,1971
1,104,2,1,0,-,acept,not furnished,0,1600,234,16,1850
1,60,1,1,0,-,not acept,not furnished,0,1600,192,25,1817
1,175,1,1,2,-,acept,not furnished,em info,1600,167,25,1792
1,120,2,1,1,-,acept,not furnished,0,1600,167,25,1792
1,78,2,1,3,-,acept,not furnished,0,1600,163,25,1788
1,100,3,2,2,-,not acept,not furnished,0,1600,150,25,1775
1,65,2,1,1,-,acept,not furnished,0,1600,150,25,1775
1,192,3,1,0,-,not acept,not furnished,0,1600,125,25,1750
1,100,4,1,0,-,acept,not furnished,0,1600,100,25,1725
1,46,1,1,0,3,acept,not furnished,100,1600,0,21,1721
1,46,1,1,0,3,acept,not furnished,100,1600,0,21,1721
1,50,1,1,1,-,not acept,not furnished,ncluso,1600,80,25,1705
1,45,1,1,1,-,not acept,not furnished,ncluso,1600,80,25,1705
1,55,2,1,0,-,acept,not furnished,em info,1600,50,25,1675
1,42,1,1,0,-,not acept,not furnished,0,1600,50,25,1675
1,60,2,1,0,-,acept,not furnished,ncluso,1600,25,25,1650
1,80,2,2,1,-,acept,furnished,em info,1600,25,25,1650
1,60,1,2,0,-,not acept,not furnished,ncluso,1600,23,25,1648
1,102,3,2,2,-,acept,not furnished,0,1600,0,25,1625
1,70,2,1,0,1,acept,not furnished,0,1600,0,21,1621
1,52,2,1,1,2,acept,furnished,470,1598,0,6,2074
1,45,2,1,1,11,acept,not furnished,380,1598,0,21,1999
1,60,2,1,1,11,not acept,not furnished,366,1592,0,7,1965
1,78,3,2,2,1,acept,not furnished,780,1590,230,21,2621
1,48,1,1,0,5,not acept,not furnished,450,1590,0,21,2061
1,35,1,1,0,2,not acept,furnished,1,1587,0,21,1609
0,78,3,2,1,6,acept,not furnished,645,1584,66,5,2300
1,62,3,2,1,5,acept,not furnished,455,1583,33,6,2077
0,54,2,1,1,13,acept,not furnished,320,1580,69,21,1990
1,39,1,1,1,20,acept,not furnished,600,1577,0,20,2197
1,80,2,1,0,-,not acept,not furnished,0,1576,125,24,1725
1,41,1,1,0,12,acept,not furnished,290,1573,60,20,1943
1,80,2,1,0,1,acept,not furnished,0,1572,130,20,1722
1,47,2,1,1,12,acept,not furnished,597,1570,0,20,2187
1,80,2,1,2,-,acept,not furnished,0,1569,0,24,1593
1,57,2,2,2,5,acept,not furnished,834,1560,190,20,2604
1,90,2,1,2,-,acept,not furnished,em info,1560,225,24,1809
1,40,1,1,2,5,acept,not furnished,915,1559,169,20,2663
1,76,3,2,1,3,acept,not furnished,820,1559,63,20,2462
1,80,2,2,1,-,not acept,not furnished,0,1556,0,8,1564
1,40,1,1,0,3,acept,not furnished,307,1555,0,20,1882
1,105,2,1,0,-,acept,not furnished,0,1555,0,24,1579
1,67,3,1,1,9,acept,not furnished,626,1550,110,20,2306
1,54,2,1,1,8,acept,not furnished,630,1550,84,20,2284
1,95,2,2,0,1,acept,furnished,621,1550,82,20,2273
1,65,2,2,1,9,acept,not furnished,541,1550,117,20,2228
1,50,2,2,1,14,acept,furnished,520,1550,100,20,2190
1,62,2,1,1,1,acept,not furnished,560,1550,17,20,2147
1,50,1,1,0,1,acept,not furnished,519,1550,28,20,2117
1,69,2,1,1,3,acept,not furnished,470,1550,70,20,2110
0,55,2,1,1,2,acept,not furnished,450,1550,83,20,2103
1,60,3,1,1,3,acept,not furnished,470,1550,0,20,2040
0,64,1,2,1,4,acept,furnished,406,1550,0,7,1963
1,48,2,1,1,3,acept,not furnished,328,1550,54,20,1952
1,90,1,1,0,1,not acept,not furnished,200,1550,167,20,1937
1,50,1,1,0,1,acept,not furnished,325,1550,25,20,1920
1,33,1,1,1,5,acept,not furnished,325,1550,0,20,1895
1,50,2,1,2,-,acept,not furnished,0,1550,221,24,1795
1,30,1,1,0,1,acept,furnished,0,1550,21,20,1591
1,30,1,1,0,1,acept,not furnished,0,1550,21,20,1591
1,55,2,2,1,-,acept,not furnished,0,1550,0,24,1574
1,50,1,1,0,1,acept,furnished,0,1550,0,24,1574
1,115,2,1,0,-,acept,not furnished,0,1550,0,24,1574
1,35,1,1,0,-,not acept,furnished,ncluso,1550,0,20,1570
1,15,1,1,0,1,not acept,furnished,0,1550,0,20,1570
0,64,1,2,1,11,not acept,not furnished,930,1540,68,20,2558
1,58,2,1,1,1,acept,not furnished,430,1540,0,20,1990
1,49,2,1,1,16,acept,not furnished,350,1540,0,20,1910
1,34,1,1,0,1,not acept,not furnished,285,1540,0,20,1845
1,72,2,2,1,9,acept,not furnished,626,1539,27,20,2212
1,92,2,1,1,2,acept,not furnished,425,1536,72,20,2053
1,59,2,1,1,4,acept,not furnished,374,1535,0,7,1916
1,26,1,1,0,6,acept,not furnished,308,1532,0,20,1860
1,20,1,1,0,3,not acept,not furnished,224,1530,0,20,1774
1,100,1,1,0,-,acept,not furnished,0,1530,0,12,1542
1,48,1,1,1,19,acept,not furnished,588,1525,0,6,2119
1,60,2,1,0,6,acept,furnished,450,1524,0,5,1979
1,70,1,1,0,-,not acept,not furnished,0,1520,125,23,1668
1,37,1,1,0,16,not acept,not furnished,315,1519,30,20,1884
1,68,2,1,1,8,not acept,not furnished,500,1511,36,20,2067
1,48,2,1,1,6,acept,not furnished,480,1510,0,20,2010
1,45,2,1,1,1,acept,not furnished,443,1510,0,6,1959
0,60,2,2,1,19,acept,not furnished,341,1503,0,6,1850
1,35,1,1,0,16,not acept,furnished,2000,1500,309,20,3829
1,35,1,1,0,16,not acept,furnished,2000,1500,309,20,3829
1,160,3,3,2,5,acept,furnished,1650,1500,419,20,3589
0,70,1,2,1,11,not acept,furnished,1700,1500,184,20,3404
1,42,1,1,0,9,acept,furnished,1290,1500,184,20,2994
1,70,2,3,1,16,acept,not furnished,1100,1500,292,20,2912
1,100,2,2,1,11,not acept,not furnished,1083,1500,239,20,2842
1,82,3,2,2,2,acept,not furnished,1100,1500,159,20,2779
1,103,3,2,1,2,acept,not furnished,1133,1500,137,6,2776
1,30,1,1,0,1,not acept,furnished,1200,1500,25,20,2745
1,90,3,2,3,1,acept,not furnished,1018,1500,201,20,2739
0,102,3,3,1,9,acept,not furnished,1100,1500,105,20,2725
1,110,2,1,0,8,acept,not furnished,1100,1500,84,20,2704
0,83,2,3,1,7,acept,not furnished,1100,1500,42,20,2662
1,100,3,2,1,8,not acept,not furnished,1100,1500,0,20,2620
0,73,3,2,2,6,not acept,not furnished,812,1500,204,20,2536
0,85,3,2,1,7,acept,not furnished,915,1500,63,20,2498
0,82,3,2,1,6,acept,not furnished,825,1500,142,20,2487
0,90,3,2,1,1,acept,not furnished,850,1500,100,20,2470
1,70,3,2,2,3,not acept,not furnished,750,1500,148,20,2418
1,30,1,1,1,10,not acept,not furnished,886,1500,0,20,2406
0,90,3,2,2,2,acept,not furnished,745,1500,130,20,2395
0,80,3,1,1,3,acept,not furnished,740,1500,63,20,2323
1,75,1,1,1,11,acept,not furnished,650,1500,150,20,2320
1,60,2,2,1,8,acept,not furnished,700,1500,59,20,2279
1,70,2,1,1,3,acept,not furnished,750,1500,0,20,2270
1,84,2,2,0,12,acept,not furnished,747,1500,0,20,2267
1,54,1,1,0,5,acept,not furnished,730,1500,0,20,2250
1,88,3,1,2,5,acept,not furnished,685,1500,35,20,2240
1,75,2,1,2,10,acept,not furnished,720,1500,0,20,2240
1,80,2,1,1,18,not acept,not furnished,550,1500,167,20,2237
0,82,3,3,2,4,acept,not furnished,550,1500,153,20,2223
1,45,1,1,0,-,not acept,not furnished,700,1500,0,20,2220
0,62,2,1,2,7,acept,not furnished,609,1500,90,20,2219
1,70,2,2,1,1,not acept,not furnished,670,1500,0,20,2190
1,69,3,2,2,7,acept,not furnished,530,1500,134,20,2184
1,58,2,1,1,8,acept,not furnished,650,1500,5,20,2175
1,37,1,1,1,4,acept,not furnished,500,1500,150,20,2170
1,57,2,1,1,7,acept,not furnished,570,1500,67,20,2157
1,57,2,1,1,7,acept,not furnished,570,1500,67,20,2157
1,75,2,2,1,1,acept,not furnished,600,1500,28,20,2148
0,68,3,2,2,9,acept,not furnished,568,1500,55,20,2143
0,70,3,1,1,1,acept,not furnished,600,1500,17,20,2137
1,50,2,1,1,14,acept,not furnished,600,1500,0,20,2120
1,59,2,1,1,10,acept,not furnished,589,1500,0,20,2109
1,48,1,1,1,12,acept,not furnished,485,1500,103,20,2108
0,77,3,1,2,3,acept,not furnished,486,1500,49,20,2055
0,48,1,1,0,4,not acept,furnished,490,1500,42,20,2052
1,53,2,2,1,7,acept,not furnished,412,1500,117,20,2049
1,64,2,1,1,8,acept,not furnished,400,1500,101,20,2021
1,47,2,1,1,6,acept,not furnished,500,1500,0,20,2020
1,68,1,1,0,3,acept,not furnished,500,1500,0,20,2020
1,58,2,1,1,14,acept,not furnished,500,1500,0,20,2020
1,55,2,1,2,1,not acept,not furnished,460,1500,0,20,1980
1,40,1,1,1,3,acept,not furnished,400,1500,59,20,1979
1,31,1,1,0,18,not acept,not furnished,350,1500,60,20,1930
1,33,1,1,1,5,acept,not furnished,330,1500,79,20,1929
1,80,2,1,1,6,acept,not furnished,400,1500,0,20,1920
1,45,2,1,0,2,not acept,not furnished,350,1500,50,20,1920
1,45,2,1,1,14,acept,not furnished,270,1500,82,20,1872
1,50,2,1,1,7,not acept,not furnished,347,1500,0,20,1867
0,54,2,1,1,10,acept,not furnished,320,1500,23,20,1863
1,60,2,1,0,1,acept,not furnished,191,1500,150,20,1861
1,24,1,1,0,3,acept,not furnished,250,1500,80,20,1850
1,75,2,1,0,-,acept,not furnished,0,1500,325,23,1848
1,47,3,1,1,9,acept,not furnished,300,1500,0,20,1820
1,46,1,1,0,17,acept,not furnished,300,1500,0,20,1820
1,35,1,1,0,15,acept,not furnished,300,1500,0,20,1820
0,50,2,1,1,4,not acept,not furnished,250,1500,35,20,1805
1,46,2,1,1,1,acept,not furnished,240,1500,0,20,1760
1,39,2,1,1,-,not acept,not furnished,150,1500,38,23,1711
1,80,2,2,1,-,not acept,not furnished,0,1500,184,23,1707
1,110,2,1,1,-,acept,not furnished,0,1500,163,23,1686
1,60,1,1,1,-,acept,not furnished,0,1500,100,23,1623
1,90,2,1,0,1,acept,not furnished,0,1500,101,20,1621
1,120,2,1,0,-,acept,not furnished,0,1500,90,23,1613
0,212,4,1,2,-,acept,not furnished,0,1500,88,23,1611
1,65,2,1,0,-,acept,not furnished,em info,1500,84,23,1607
1,45,1,1,0,-,acept,not furnished,em info,1500,76,23,1599
1,80,2,2,1,-,not acept,not furnished,0,1500,75,23,1598
1,70,3,2,0,-,acept,not furnished,0,1500,60,23,1583
1,100,2,1,0,4,acept,not furnished,0,1500,50,23,1573
0,110,3,1,1,-,acept,not furnished,0,1500,50,23,1573
1,60,1,2,1,-,acept,not furnished,0,1500,30,23,1553
1,37,2,1,0,1,not acept,not furnished,0,1500,25,20,1545
1,250,2,1,0,-,acept,not furnished,em info,1500,9,23,1532
1,75,2,1,1,-,not acept,not furnished,0,1500,9,23,1532
1,30,2,1,0,-,acept,not furnished,em info,1500,5,23,1528
1,90,2,1,1,-,acept,not furnished,ncluso,1500,0,23,1523
1,55,1,1,0,-,acept,furnished,0,1500,0,23,1523
1,70,2,2,0,-,not acept,not furnished,ncluso,1500,0,23,1523
1,167,3,1,0,-,acept,not furnished,0,1500,0,23,1523
1,52,2,2,1,4,not acept,not furnished,410,1499,111,19,2039
1,100,3,3,2,2,not acept,furnished,1500,1490,105,19,3114
1,50,2,1,1,12,acept,not furnished,340,1490,0,19,1849
1,47,1,1,0,2,acept,not furnished,198,1490,66,19,1773
1,47,1,1,0,2,acept,not furnished,198,1490,66,19,1773
1,125,2,1,1,-,acept,not furnished,0,1490,74,23,1587
1,140,3,2,1,13,acept,not furnished,1300,1486,ncluso,7,2793
1,44,2,1,1,17,acept,not furnished,394,1481,0,5,1880
1,60,2,1,1,6,acept,not furnished,714,1480,55,19,2268
1,53,1,1,0,3,acept,not furnished,480,1480,0,19,1979
1,58,2,1,0,13,acept,not furnished,389,1480,52,19,1940
1,45,1,1,0,9,acept,furnished,399,1480,0,19,1898
1,41,2,1,0,1,acept,not furnished,300,1478,0,19,1797
1,70,1,1,0,-,acept,not furnished,0,1475,90,23,1588
1,43,1,1,0,6,acept,not furnished,219,1472,42,6,1739
1,100,3,2,1,-,acept,not furnished,555,1469,10,19,2053
0,78,2,1,1,8,acept,not furnished,605,1468,106,19,2198
1,60,2,2,1,5,acept,not furnished,700,1465,100,19,2284
1,33,1,1,1,1,not acept,furnished,1512,1464,313,19,3308
1,68,3,1,1,1,acept,not furnished,560,1460,115,19,2154
1,120,3,1,0,2,acept,not furnished,250,1460,0,21,1731
1,100,2,1,0,-,acept,not furnished,0,1460,84,22,1566
1,30,1,1,0,1,not acept,not furnished,0,1459,0,10,1469
1,55,2,1,1,9,acept,not furnished,350,1455,0,11,1816
0,45,1,2,1,2,acept,furnished,790,1452,84,19,2345
1,60,1,1,0,10,not acept,not furnished,460,1451,0,5,1916
1,65,2,1,0,4,acept,not furnished,1261,1450,166,19,2896
1,120,2,2,1,4,not acept,not furnished,1400,1450,21,19,2890
0,87,3,2,1,12,acept,furnished,870,1450,100,19,2439
1,74,3,2,2,15,acept,not furnished,850,1450,100,19,2419
0,80,3,2,2,2,acept,not furnished,750,1450,110,19,2329
0,113,3,2,2,11,acept,not furnished,700,1450,79,19,2248
0,90,3,1,1,7,acept,not furnished,756,1450,20,19,2245
0,58,1,2,2,2,acept,not furnished,630,1450,67,19,2166
0,80,3,2,1,2,acept,not furnished,570,1450,125,19,2164
1,75,2,2,0,2,acept,not furnished,570,1450,0,19,2039
1,50,2,1,1,1,acept,not furnished,550,1450,0,19,2019
0,70,3,1,1,11,acept,furnished,450,1450,62,19,1981
0,49,2,1,1,2,acept,not furnished,390,1450,57,19,1916
1,28,1,1,0,6,acept,not furnished,376,1450,67,19,1912
1,44,1,1,0,4,not acept,not furnished,410,1450,0,19,1879
1,38,1,1,0,2,not acept,not furnished,400,1450,0,19,1869
1,56,1,1,0,9,not acept,not furnished,400,1450,0,19,1869
1,45,1,1,0,3,not acept,not furnished,280,1450,50,19,1799
1,40,1,1,0,9,acept,not furnished,299,1450,30,19,1798
1,42,1,1,0,3,acept,not furnished,130,1450,34,19,1633
1,39,2,1,0,3,acept,not furnished,120,1450,43,19,1632
1,45,2,1,0,-,not acept,not furnished,70,1450,43,22,1585
1,125,3,2,2,-,acept,not furnished,em info,1450,84,22,1556
1,90,2,1,0,-,not acept,not furnished,0,1450,50,22,1522
1,90,2,1,1,-,not acept,not furnished,0,1450,34,22,1506
0,70,1,1,2,-,acept,not furnished,0,1450,5,22,1477
0,70,1,1,2,-,acept,not furnished,0,1450,5,22,1477
1,75,1,1,0,-,not acept,not furnished,0,1450,0,22,1472
1,100,2,1,1,-,not acept,not furnished,0,1450,0,22,1472
1,60,2,1,0,-,acept,furnished,0,1450,0,22,1472
1,52,2,1,1,4,acept,not furnished,ncluso,1450,0,19,1469
1,35,1,1,0,2,acept,not furnished,0,1450,0,19,1469
1,57,2,1,1,7,acept,not furnished,750,1447,0,19,2216
1,60,2,2,1,2,acept,furnished,522,1446,20,8,1996
1,60,2,1,0,2,acept,not furnished,200,1445,0,19,1664
1,79,2,1,1,3,acept,not furnished,513,1444,0,19,1976
1,71,1,1,0,1,acept,not furnished,718,1443,0,5,2166
1,170,4,4,3,12,acept,furnished,4000,1440,834,19,6293
1,72,2,1,1,4,acept,not furnished,860,1440,0,19,2319
1,72,2,1,1,7,acept,not furnished,438,1440,51,19,1948
1,50,2,1,1,1,not acept,not furnished,520,1439,ncluso,19,1978
1,80,2,1,0,-,acept,not furnished,0,1439,52,22,1513
1,46,1,1,0,2,acept,not furnished,553,1437,58,19,2067
1,46,1,1,0,2,acept,not furnished,553,1437,58,19,2067
1,46,2,1,1,6,acept,not furnished,280,1434,9,19,1742
1,70,2,1,1,7,not acept,not furnished,465,1433,0,6,1904
1,40,1,1,1,10,acept,not furnished,582,1430,0,19,2031
1,29,1,1,0,-,not acept,not furnished,ncluso,1430,0,19,1449
1,16,1,1,0,-,not acept,not furnished,0,1420,0,18,1438
1,46,2,1,1,5,acept,not furnished,500,1418,0,6,1924
1,65,2,1,1,2,acept,not furnished,330,1410,74,18,1832
1,25,1,1,0,2,acept,not furnished,105,1410,0,18,1533
1,300,4,4,4,4,not acept,not furnished,4000,1400,834,18,6252
1,184,3,4,3,12,acept,not furnished,2700,1400,692,18,4810
1,90,2,2,2,9,not acept,not furnished,1649,1400,850,18,3917
1,100,3,2,1,8,acept,not furnished,1100,1400,291,18,2809
1,110,3,1,1,1,acept,not furnished,1235,1400,0,18,2653
0,114,3,2,1,4,acept,not furnished,967,1400,176,18,2561
1,87,3,2,1,17,acept,not furnished,850,1400,200,18,2468
1,80,3,1,1,10,not acept,furnished,911,1400,0,18,2329
1,62,3,1,2,1,acept,not furnished,750,1400,156,18,2324
1,69,2,2,1,3,acept,not furnished,810,1400,18,18,2246
1,62,2,2,0,6,not acept,not furnished,645,1400,92,18,2155
1,70,2,1,2,7,acept,not furnished,543,1400,156,18,2117
1,59,2,1,1,3,not acept,not furnished,270,1400,417,18,2105
1,57,1,2,0,17,acept,not furnished,670,1400,0,18,2088
1,82,2,2,0,3,not acept,not furnished,650,1400,4,18,2072
1,64,3,2,1,7,acept,not furnished,522,1400,65,18,2005
1,62,1,1,0,4,acept,not furnished,579,1400,0,18,1997
1,64,2,1,1,2,acept,not furnished,500,1400,11,18,1929
0,56,2,1,1,5,acept,not furnished,340,1400,57,18,1815
1,65,2,1,1,3,acept,not furnished,300,1400,84,18,1802
1,65,2,1,1,3,acept,not furnished,315,1400,47,18,1780
0,60,2,1,1,16,not acept,not furnished,300,1400,60,18,1778
0,75,2,1,2,1,acept,not furnished,235,1400,25,18,1678
1,35,1,1,0,1,acept,not furnished,260,1400,0,18,1678
1,56,2,1,0,-,acept,not furnished,200,1400,0,10,1610
1,65,2,1,1,1,acept,not furnished,100,1400,84,18,1602
1,90,2,1,0,1,acept,not furnished,0,1400,142,18,1560
1,80,2,1,0,-,not acept,not furnished,0,1400,100,22,1522
1,44,1,1,0,1,acept,not furnished,100,1400,0,18,1518
1,70,2,1,2,-,not acept,not furnished,0,1400,85,22,1507
0,258,2,2,1,-,acept,not furnished,0,1400,67,22,1489
1,45,1,1,0,2,not acept,not furnished,0,1400,69,18,1487
0,70,2,2,1,-,acept,not furnished,0,1400,44,22,1466
1,70,1,1,0,-,acept,not furnished,em info,1400,16,22,1438
0,130,3,2,0,-,acept,not furnished,0,1400,10,22,1432
1,50,1,1,0,-,acept,not furnished,0,1400,1,22,1423
0,30,1,1,0,-,not acept,not furnished,0,1400,0,22,1422
1,37,1,1,0,1,acept,not furnished,0,1400,0,18,1418
1,55,1,2,0,1,acept,not furnished,0,1400,0,18,1418
1,55,2,1,1,14,acept,not furnished,420,1399,0,18,1837
1,58,1,1,0,2,not acept,not furnished,330,1398,0,8,1736
1,58,2,1,1,1,acept,not furnished,710,1397,3,18,2128
0,55,2,1,1,1,acept,not furnished,350,1397,80,18,1845
1,26,1,1,1,3,acept,furnished,402,1396,0,18,1816
1,50,2,2,1,12,acept,not furnished,585,1395,0,6,1986
1,47,2,1,1,1,not acept,furnished,560,1390,0,18,1968
1,24,1,1,1,-,not acept,not furnished,0,1390,0,21,1411
0,28,1,1,0,-,not acept,furnished,0,1390,0,18,1408
1,70,2,1,1,6,acept,not furnished,675,1380,69,18,2142
1,55,2,1,0,10,acept,not furnished,490,1380,80,18,1968
1,60,2,1,0,-,acept,not furnished,0,1380,21,21,1422
1,52,1,1,1,1,not acept,not furnished,929,1378,0,5,2312
1,43,2,1,1,1,not acept,not furnished,750,1375,17,18,2160
0,54,1,1,1,6,not acept,not furnished,0,1370,31,18,1419
1,70,2,1,0,-,not acept,furnished,0,1362,84,21,1467
0,103,3,2,2,2,acept,not furnished,1500,1360,292,18,3170
1,20,1,1,1,3,not acept,furnished,1700,1360,0,18,3078
1,45,1,1,0,1,not acept,not furnished,50,1360,0,18,1428
1,50,2,1,1,7,not acept,furnished,465,1357,0,6,1828
1,67,2,2,1,14,not acept,not furnished,940,1350,94,18,2402
1,73,2,2,1,15,acept,not furnished,700,1350,150,18,2218
1,73,2,2,1,14,acept,not furnished,700,1350,150,18,2218
0,90,3,3,2,4,acept,not furnished,740,1350,78,18,2186
0,56,1,1,1,6,acept,furnished,722,1350,50,18,2140
1,69,3,1,1,8,acept,not furnished,650,1350,84,18,2102
1,47,1,1,1,8,not acept,not furnished,620,1350,0,18,1988
1,30,1,1,0,7,not acept,not furnished,545,1350,39,18,1952
1,47,2,1,1,16,acept,not furnished,450,1350,0,18,1818
0,55,2,1,1,16,not acept,not furnished,350,1350,69,18,1787
1,60,2,1,0,7,acept,not furnished,400,1350,0,18,1768
1,55,2,1,0,-,acept,not furnished,380,1350,0,18,1748
1,38,1,1,0,1,acept,not furnished,370,1350,0,18,1738
1,42,2,1,1,9,acept,not furnished,340,1350,0,18,1708
1,33,1,1,0,2,not acept,not furnished,200,1350,0,18,1568
1,48,2,1,0,3,acept,not furnished,100,1350,0,18,1468
1,48,2,1,0,-,acept,not furnished,100,1350,0,18,1468
1,25,1,1,0,-,not acept,not furnished,0,1350,87,21,1458
1,40,1,1,0,-,not acept,not furnished,0,1350,80,21,1451
1,73,1,1,0,2,acept,not furnished,0,1350,62,18,1430
1,70,2,1,0,-,acept,not furnished,0,1350,0,21,1371
1,62,2,1,1,8,not acept,not furnished,735,1345,35,18,2133
1,60,2,1,1,11,acept,not furnished,550,1343,0,18,1911
1,52,2,1,1,7,acept,not furnished,633,1340,8,17,1998
1,55,3,1,1,3,acept,not furnished,355,1340,0,17,1712
1,45,1,1,0,1,not acept,not furnished,300,1340,0,17,1657
1,52,2,1,0,3,acept,not furnished,ncluso,1340,0,17,1357
1,52,2,1,0,4,acept,not furnished,0,1340,0,17,1357
1,68,2,2,1,6,acept,not furnished,600,1339,0,16,1955
0,60,1,2,1,10,acept,not furnished,630,1338,72,17,2057
1,34,1,1,0,-,acept,not furnished,182,1331,0,17,1530
1,60,2,1,1,7,acept,not furnished,800,1330,0,17,2147
1,28,1,1,0,1,acept,not furnished,0,1329,15,17,1361
0,80,3,1,1,1,acept,not furnished,380,1328,50,10,1768
0,45,1,1,1,3,acept,furnished,492,1320,28,17,1857
0,150,3,2,1,-,acept,not furnished,0,1320,167,20,1507
1,30,1,1,0,1,acept,furnished,143,1318,0,17,1478
0,60,2,1,1,9,not acept,not furnished,498,1317,25,17,1857
1,43,2,1,0,8,acept,not furnished,257,1308,0,17,1582
1,68,2,1,1,8,acept,not furnished,384,1306,0,17,1707
1,33,1,1,0,1,not acept,not furnished,250,1305,0,17,1572
1,35,1,1,0,1,not acept,not furnished,250,1305,0,17,1572
1,35,1,1,0,1,not acept,not furnished,250,1305,0,17,1572
1,33,1,1,0,1,not acept,not furnished,250,1305,0,17,1572
1,35,1,1,0,1,not acept,not furnished,250,1305,0,17,1572
1,35,1,1,0,1,not acept,not furnished,250,1305,0,17,1572
1,35,1,1,0,1,not acept,not furnished,250,1305,0,17,1572
1,35,1,1,0,1,not acept,not furnished,250,1305,0,17,1572
1,35,1,1,0,1,not acept,not furnished,250,1305,0,17,1572
1,33,1,1,1,13,not acept,furnished,1791,1300,155,17,3263
0,190,2,2,0,8,not acept,not furnished,1100,1300,200,17,2617
1,87,3,2,3,3,acept,not furnished,914,1300,265,17,2496
0,90,3,2,1,3,acept,not furnished,920,1300,129,17,2366
1,72,2,1,1,3,acept,not furnished,862,1300,100,17,2279
0,50,1,1,1,14,acept,furnished,735,1300,184,17,2236
1,70,2,1,1,7,acept,not furnished,780,1300,121,17,2218
0,87,3,1,0,15,acept,not furnished,725,1300,105,17,2147
1,59,2,1,1,9,acept,not furnished,801,1300,0,17,2118
1,55,2,1,1,6,acept,not furnished,800,1300,0,17,2117
0,100,3,2,1,3,acept,not furnished,690,1300,76,17,2083
1,55,2,1,1,11,acept,not furnished,743,1300,22,17,2082
1,62,3,1,1,1,acept,not furnished,750,1300,0,26,2076
0,51,1,1,0,12,not acept,furnished,707,1300,45,17,2069
0,85,3,2,1,1,acept,not furnished,650,1300,75,17,2042
0,70,3,2,1,3,acept,furnished,650,1300,55,17,2022
0,70,2,1,1,7,acept,not furnished,700,1300,0,17,2017
1,50,2,1,1,15,acept,not furnished,650,1300,34,17,2001
1,60,2,2,0,-,acept,not furnished,518,1300,170,10,1998
0,75,3,1,2,3,acept,not furnished,599,1300,74,17,1990
1,55,2,2,1,2,acept,not furnished,600,1300,67,17,1984
0,70,3,1,1,1,acept,not furnished,650,1300,17,17,1984
1,65,2,2,1,14,not acept,not furnished,610,1300,3,17,1930
1,52,2,1,1,7,acept,not furnished,540,1300,63,17,1920
1,50,1,1,0,1,acept,not furnished,600,1300,0,17,1917
1,36,1,1,1,4,acept,not furnished,600,1300,0,17,1917
1,40,1,1,0,1,not acept,not furnished,600,1300,0,17,1917
0,76,3,1,1,2,acept,not furnished,480,1300,92,17,1889
1,70,2,1,1,7,acept,not furnished,500,1300,48,17,1865
